account_id,customer_id,account_type,branch_id,open_date,current_balance_pkr,status
A502861,C101812,Current,BR1030,2024-01-08,1166368.6,ACTIVE
A502862,C101813,Savings,BR1004,2022-10-16,113097.56,Closed
A502863,C101813,Term Deposit,BR1014,2022-10-10,1119051.09,CLOSED
A502864,C101814,Current,BR1015,2024-08-07,352900.73,ACTIVE
A502865,C101814,Current,BR1015,2024-06-12,1161093.65,DORMANT
A502866,C101815,Term Deposit,BR1006,2025-11-20,1303916.75,Active
A502867,C101815,Current,BR1013,2026-04-30,100923.99,Active
A502868,C101815,Term Deposit,BR1003,2025-10-03,193595.79,Active
A502869,C101816,Current,BR1018,2025-06-09,2138627.37,DORMANT
A502870,C101816,Savings,BR1007,2026-02-01,213941.13,ACTIVE
A502871,C101817,Savings,BR1007,2023-08-09,34093.73,DORMANT
A502872,C101817,Savings,BR1036,2024-01-12,820733.65,Active
A502873,C101818,Savings,BR1002,2024-03-25,155910.29,DORMANT
A502874,C101819,Savings,BR1022,2023-01-03,196489.53,ACTIVE
A502875,C101819,Savings,BR1008,2023-10-20,257692.28,Dormant
A502876,C101820,Term Deposit,BR1036,2023-05-01,379137.58,Active
A502877,C101820,Savings,BR1008,2023-07-18,128369.54,ACTIVE
A502878,C101821,Savings,BR1003,2022-12-19,969659.31,ACTIVE
A502879,C101822,Current,BR1030,2023-08-23,371976.41,Active
A502880,C101822,Current,BR1033,2024-07-30,280398.75,ACTIVE
A502881,C101822,Savings,BR1026,2024-03-24,160515.33,Active
A502882,C101823,Savings,BR1009,2023-11-07,128692.17,ACTIVE
A502883,C101823,Savings,BR1015,2024-02-27,1379733.6,ACTIVE
A502884,C101824,Savings,BR1011,2023-11-02,240573.54,ACTIVE
A502885,C101824,Savings,BR1019,2023-11-30,32949.71,ACTIVE
A502886,C101825,Savings,BR1012,2023-06-10,71008.01,ACTIVE
A502887,C101826,Current,BR1004,2022-12-08,178252.83,ACTIVE
A502888,C101827,Current,BR1034,2022-09-25,328492.7,ACTIVE
A502889,C101828,Current,BR1001,2024-08-02,727610.29,Active
A502890,C101829,Savings,BR1026,2022-03-11,46073.36,Active
A502891,C101830,Current,BR1023,2022-12-03,104665.07,DORMANT
A502892,C101830,Savings,BR1003,2022-08-26,99314.18,ACTIVE
A502893,C101831,Current,BR1026,2025-10-21,812843.56,DORMANT
A502894,C101831,Savings,BR1026,2026-10-05,329916.45,DORMANT
A502895,C101832,Savings,BR1008,2023-06-03,773042.78,ACTIVE
A502896,C101833,Current,BR1033,2022-07-25,326021.46,ACTIVE
A502897,C101834,Savings,BR1014,2025-08-06,175804.83,ACTIVE
A502898,C101835,Savings,BR1008,2024-11-21,194056.34,Active
A502899,C101836,Current,BR1036,2023-01-27,482344.85,Active
A502900,C101836,Savings,BR1003,2023-07-25,28746.95,ACTIVE
A502901,C101836,Savings,BR1020,2023-08-14,37173.77,Active
A502902,C101837,Term Deposit,BR1023,2023-09-04,1098761.36,ACTIVE
A502903,C101838,Current,BR1032,2026-10-12,699883.21,Active
A502904,C101839,Savings,BR1018,2024-01-06,185207.27,ACTIVE
A502905,C101840,Savings,BR1005,2024-10-01,156427.98,DORMANT
A502906,C101840,Savings,BR1017,2025-02-09,132460.66,ACTIVE
A502907,C101841,Savings,BR1002,2025-06-30,65751.88,ACTIVE
A502908,C101841,Current,BR1022,2025-02-13,737637.43,ACTIVE
A502909,C101842,Savings,BR1024,2025-02-07,174495.19,Active
A502910,C101842,Term Deposit,BR1026,2024-07-10,972979.03,ACTIVE
A502911,C101842,Savings,BR1021,2025-06-18,32661.06,Dormant
A502912,C101843,Savings,BR1024,2022-10-22,1208927.3,Active
A502913,C101844,Savings,BR1031,2024-06-09,133662.83,DORMANT
A502914,C101845,Savings,BR1034,2024-10-19,154650.82,ACTIVE
A502915,C101846,Term Deposit,BR1027,2025-08-17,764602.87,CLOSED
A502916,C101846,Current,BR1025,2025-09-08,3113554.36,ACTIVE
A502917,C101847,Current,BR1028,2026-05-04,1858342.55,ACTIVE
A502918,C101847,Term Deposit,BR1030,2026-10-25,2641255.11,ACTIVE
A502919,C101848,Current,BR1032,2024-12-03,978664.64,DORMANT
A502920,C101848,Current,BR1017,2025-05-04,109127.38,ACTIVE
A502921,C101848,Savings,BR1036,2025-08-31,296734.7,Active
A502922,C101849,Savings,BR1006,2024-05-13,250810.05,ACTIVE
A502923,C101850,Savings,BR1035,2025-07-13,191798.36,ACTIVE
A502924,C101851,Current,BR1012,2023-07-22,164928.79,ACTIVE
A502925,C101851,Current,BR1009,2023-06-06,390529.81,DORMANT
A502926,C101852,Savings,BR1026,2023-08-08,520154.6,ACTIVE
A502927,C101853,Current,BR1031,2025-10-27,103991.94,Active
A502928,C101853,Savings,BR1025,2025-04-21,45387.43,ACTIVE
A502929,C101853,Current,BR1011,2025-12-16,3170092.74,ACTIVE
A502930,C101854,Savings,BR1018,2024-09-27,321052.28,Active
A502931,C101855,Savings,BR1011,2023-12-24,90527.31,ACTIVE
A502932,C101856,Savings,BR1032,2024-08-23,145622.52,ACTIVE
A502933,C101856,Savings,BR1002,2024-09-07,195466.41,DORMANT
A502934,C101857,Current,BR1015,2024-03-25,112938.55,ACTIVE
A502935,C101857,Savings,BR1010,2023-08-10,1634815.0,ACTIVE
A502936,C101857,Term Deposit,BR1027,2024-01-02,3469108.29,ACTIVE
A502937,C101858,Savings,BR1011,2024-01-09,76968.96,Closed
A502938,C101858,Current,BR1025,2023-06-21,425236.22,CLOSED
A502939,C101859,Savings,BR1005,2024-09-21,110319.03,ACTIVE
A502940,C101859,Current,BR1035,2024-03-02,281077.13,ACTIVE
A502941,C101859,Current,BR1034,2024-09-19,281524.52,ACTIVE
A502942,C101860,Savings,BR1025,2023-02-11,139129.22,ACTIVE
A502943,C101860,Savings,BR1014,2024-02-13,85369.81,ACTIVE
A502944,C101861,Savings,BR1012,2024-07-03,56111.65,Active
A502945,C101862,Current,BR1027,2022-03-08,176178.39,ACTIVE
A502946,C101863,Current,BR1025,2025-11-21,318650.25,ACTIVE
A502947,C101864,Savings,BR1005,2024-02-09,26954.65,ACTIVE
A502948,C101865,Savings,BR1028,2026-10-23,384724.28,ACTIVE
A502949,C101865,Savings,BR1013,2026-09-14,633234.83,ACTIVE
A502950,C101866,Savings,BR1029,2024-01-13,87370.19,Dormant
A502951,C101866,Current,BR1025,2024-09-23,155756.09,ACTIVE
A502952,C101867,Savings,BR1002,2025-04-07,303658.61,ACTIVE
A502953,C101868,Term Deposit,BR1034,2025-06-01,354958.83,ACTIVE
A502954,C101868,Savings,BR1009,2026-01-27,263622.8,Active
A502955,C101869,Current,BR1023,2026-02-01,1037416.28,ACTIVE
A502956,C101870,Savings,BR1017,2025-10-04,135781.3,CLOSED
A502957,C101871,Savings,BR1004,2023-06-25,122068.65,Dormant
A502958,C101872,Savings,BR1026,2023-10-21,411324.35,Active
A502959,C101872,Savings,BR1006,2024-02-28,593940.64,ACTIVE
A502960,C101872,Savings,BR1036,2024-03-15,67128.89,ACTIVE
A502961,C101873,Savings,BR1019,2024-09-04,209915.49,Active
A502962,C101874,Term Deposit,BR1023,2025-05-14,545436.4,CLOSED
A502963,C101874,Term Deposit,BR1024,2025-07-18,1278508.19,ACTIVE
A502964,C101874,Current,BR1010,2025-07-28,218296.76,ACTIVE
A502965,C101875,Savings,BR1025,2025-05-03,116858.18,DORMANT
A502966,C101875,Current,BR1002,2024-11-23,2538039.87,Active
A502967,C101876,Savings,BR1013,2023-01-11,628265.78,Active
A502968,C101877,Savings,BR1033,2024-05-16,152649.59,DORMANT
A502969,C101878,Savings,BR1015,2023-07-14,-236779.1,ACTIVE
A502970,C101878,Savings,BR1001,2024-01-08,149745.96,Active
A502971,C101878,Savings,BR1011,2023-07-17,269806.59,Active
A502972,C101879,Current,BR1011,2024-06-17,69524.65,ACTIVE
A502973,C101880,Savings,BR1020,2023-12-24,245709.01,ACTIVE
A502974,C101881,Term Deposit,BR1021,2024-10-24,2186377.02,Closed
A502975,C101882,Savings,BR1014,2022-10-28,66470.95,ACTIVE
A502976,C101882,Savings,BR1027,2023-03-15,376860.6,ACTIVE
A502977,C101883,Current,BR1011,2024-11-29,1717602.86,ACTIVE
A502978,C101884,Term Deposit,BR1010,2026-06-01,3013129.99,ACTIVE
A502979,C101885,Current,BR1022,2022-10-24,2103697.28,Active
A502980,C101885,Current,BR1016,2022-08-22,678232.22,ACTIVE
A502981,C101886,Current,BR1023,2023-11-13,359114.08,ACTIVE
A502982,C101887,Current,BR1035,2025-12-14,436475.23,ACTIVE
A502983,C101888,Savings,BR1013,2024-02-02,880814.46,ACTIVE
A502984,C101888,Current,BR1013,2023-09-18,409999.13,Active
A502985,C101889,Current,BR1034,2024-07-04,5589744.69,Active
A502986,C101890,Current,BR1034,2025-12-30,405898.92,ACTIVE
A502987,C101890,Savings,BR1005,2025-08-27,200539.83,CLOSED
A502988,C101891,Savings,BR1009,2025-03-31,199423.87,ACTIVE
A502989,C101892,Savings,BR1031,2024-11-18,62180.94,Active
A502990,C101893,Savings,BR1027,2023-07-24,172228.52,DORMANT
A502991,C101893,Current,BR1002,2022-08-26,166191.48,ACTIVE
A502992,C101894,Term Deposit,BR1004,2025-08-02,503185.53,ACTIVE
A502993,C101894,Savings,BR1035,2025-12-02,58042.31,ACTIVE
A502994,C101894,Current,BR1021,2025-11-25,117028.23,CLOSED
A502995,C101895,Current,BR1001,2025-01-05,1510797.69,ACTIVE
A502996,C101896,Savings,BR1033,2024-09-17,69662.61,DORMANT
A502997,C101897,Savings,BR1028,2022-03-26,40544.68,ACTIVE
A502998,C101897,Savings,BR1020,2022-03-24,49146.37,Dormant
A502999,C101898,Current,BR1009,2026-01-13,1478953.17,ACTIVE
A503000,C101898,Savings,BR1018,2026-08-06,379981.77,DORMANT
A503001,C101899,Savings,BR1021,2025-03-12,302954.56,Active
A503002,C101900,Current,BR1011,2025-06-19,773433.09,DORMANT
A503003,C101900,Savings,BR1035,2025-01-15,37575.87,ACTIVE
A503004,C101901,Savings,BR1016,2023-01-09,317764.96,ACTIVE
A503005,C101901,Current,BR1007,2022-11-25,274765.69,ACTIVE
A503006,C101901,Savings,BR1036,2023-01-04,98739.68,ACTIVE
A503007,C101902,Savings,BR1015,2025-08-20,243643.04,ACTIVE
A503008,C101902,Term Deposit,BR1010,2025-09-05,487409.99,DORMANT
A503009,C101902,Current,BR1021,2025-03-30,110075.11,ACTIVE
A503010,C101903,Savings,BR1005,2023-04-16,268705.51,ACTIVE
A503011,C101904,Savings,BR1023,2023-10-22,450184.59,ACTIVE
A503012,C101905,Savings,BR1035,2024-04-04,713163.54,ACTIVE
A503013,C101906,Term Deposit,BR1014,2022-08-11,8082841.14,ACTIVE
A503014,C101907,Savings,BR1033,2023-08-02,235681.8,ACTIVE
A503015,C101907,Current,BR1014,2022-10-23,974787.05,ACTIVE
A503016,C101908,Savings,BR1003,2024-11-23,206831.34,ACTIVE
A503017,C101909,Savings,BR1026,2024-09-29,28763.97,DORMANT
A503018,C101910,Savings,BR1015,2025-01-24,245407.89,DORMANT
A503019,C101911,Savings,BR1011,2024-03-13,619591.14,ACTIVE
A503020,C101911,Savings,BR1019,2024-11-19,278451.98,ACTIVE
A503021,C101912,Savings,BR1030,2023-05-17,343918.18,DORMANT
A503022,C101913,Savings,BR1002,2026-04-09,626545.87,Dormant
A503023,C101914,Current,BR1017,2023-01-05,85745.6,ACTIVE
A503024,C101914,Current,BR1018,2023-09-23,195679.07,ACTIVE
A503025,C101915,Term Deposit,BR1011,2023-12-25,2075855.61,ACTIVE
A503026,C101915,Current,BR1010,2023-02-06,182651.64,ACTIVE
A503027,C101916,Savings,BR1027,2023-08-09,519321.12,ACTIVE
A503028,C101916,Savings,BR1018,2023-07-08,225845.14,DORMANT
A503029,C101916,Savings,BR1018,2024-02-21,106059.72,ACTIVE
A503030,C101917,Savings,BR1014,2023-06-11,145192.61,ACTIVE
A503031,C101917,Term Deposit,BR1021,2023-06-16,506957.3,ACTIVE
A503032,C101917,Savings,BR1019,2023-11-21,316637.03,ACTIVE
A503033,C101918,Savings,BR1034,2023-08-25,73683.96,ACTIVE
A503034,C101919,Savings,BR1035,2024-01-11,159953.45,ACTIVE
A503035,C101920,Savings,BR1018,2024-08-26,237237.97,ACTIVE
A503036,C101920,Current,BR1013,2025-06-26,53958.6,ACTIVE
A503037,C101920,Current,BR1018,2024-08-05,348546.36,ACTIVE
A503038,C101921,Savings,BR1002,2025-04-16,412600.03,ACTIVE
A503039,C101921,Savings,BR1025,2025-04-14,85630.4,DORMANT
A503040,C101922,Current,BR1031,2023-09-25,290766.26,ACTIVE
A503041,C101923,Savings,BR1013,2026-01-07,36911.13,ACTIVE
A503042,C101924,Savings,BR1031,2023-02-27,315082.14,ACTIVE
A503043,C101925,Current,BR1028,2024-01-15,35091.13,ACTIVE
A503044,C101926,Savings,BR1026,2023-08-31,204514.84,DORMANT
A503045,C101927,Current,BR1029,2023-02-13,446667.85,ACTIVE
A503046,C101928,Current,BR1011,2023-02-11,70994.42,ACTIVE
A503047,C101929,Current,BR1009,2026-03-05,221821.9,Active
A503048,C101929,Term Deposit,BR1011,2025-10-07,930493.35,ACTIVE
A503049,C101930,Savings,BR1001,2025-04-11,72747.6,ACTIVE
A503050,C101931,Savings,BR1011,2025-12-22,148979.64,Active
A503051,C101932,Savings,BR1007,2023-11-12,109758.55,ACTIVE
A503052,C101932,Savings,BR1021,2024-01-10,319823.7,ACTIVE
A503053,C101933,Savings,BR1031,2024-03-14,1157292.18,CLOSED
A503054,C101933,Term Deposit,BR1033,2024-08-24,397195.68,CLOSED
A503055,C101934,Current,BR1033,2024-10-31,656608.0,ACTIVE
A503056,C101934,Savings,BR1015,2024-07-12,222906.47,ACTIVE
A503057,C101935,Savings,BR1001,2025-01-25,355723.06,ACTIVE
A503058,C101936,Savings,BR1017,2023-11-01,483275.87,ACTIVE
A503059,C101937,Savings,BR1020,2024-04-19,123786.77,ACTIVE
A503060,C101937,Savings,BR1030,2024-11-07,136173.38,ACTIVE
A503061,C101938,Savings,BR1025,2024-10-25,442450.22,ACTIVE
A503062,C101939,Savings,BR1026,2022-07-15,41548.58,DORMANT
A503063,C101939,Current,BR1015,2022-07-01,212602.49,CLOSED
A503064,C101939,Current,BR1027,2022-06-26,142282.74,ACTIVE
A503065,C101940,Savings,BR1013,2022-04-18,99720.43,DORMANT
A503066,C101941,Savings,BR1027,2026-10-07,260146.98,Active
A503067,C101941,Current,BR1024,2026-08-20,631716.04,Closed
A503068,C101941,Savings,BR1014,2026-06-05,103543.24,ACTIVE
A503069,C101942,Savings,BR1021,2024-06-12,614014.64,ACTIVE
A503070,C101943,Current,BR1013,2024-07-07,134759.17,Active
A503071,C101943,Savings,BR1011,2024-06-24,162424.6,ACTIVE
A503072,C101944,Current,BR1009,2023-01-09,385842.56,ACTIVE
A503073,C101944,Savings,BR1024,2023-01-24,42987.2,CLOSED
A503074,C101945,Savings,BR1013,2026-10-22,371594.66,ACTIVE
A503075,C101946,Savings,BR1013,2025-01-18,31789.57,ACTIVE
A503076,C101947,Savings,BR1024,2024-02-13,365519.71,ACTIVE
A503077,C101948,Savings,BR1028,2025-07-30,381426.23,ACTIVE
A503078,C101948,Savings,BR1023,2026-01-16,147774.32,Active
A503079,C101949,Savings,BR1005,2024-12-23,316451.3,DORMANT
A503080,C101949,Current,BR1027,2025-07-22,213882.89,ACTIVE
A503081,C101949,Savings,BR1035,2025-06-24,337619.69,ACTIVE
A503082,C101950,Term Deposit,BR1007,2024-02-01,3539279.83,Active
A503083,C101950,Current,BR1029,2025-01-23,607192.0,ACTIVE
A503084,C101951,Term Deposit,BR1021,2022-05-02,2284041.31,ACTIVE
A503085,C101951,Savings,BR1024,2022-08-01,-73099.97,ACTIVE
A503086,C101951,Current,BR1025,2022-11-12,480491.48,ACTIVE
A503087,C101952,Savings,BR1036,2022-08-26,71295.39,ACTIVE
A503088,C101952,Savings,BR1008,2022-07-13,104478.65,ACTIVE
A503089,C101953,Current,BR1014,2024-02-05,358924.74,ACTIVE
A503090,C101953,Savings,BR1016,2023-11-26,217511.04,Active
A503091,C101954,Savings,BR1033,2023-04-09,174786.1,DORMANT
A503092,C101955,Current,BR1017,2025-08-10,734255.15,Active
A503093,C101955,Savings,BR1010,2025-01-14,168277.04,ACTIVE
A503094,C101956,Savings,BR1001,2022-11-02,711872.67,Active
A503095,C101957,Current,BR1011,2023-07-20,186518.06,ACTIVE
A503096,C101958,Savings,BR1005,2023-03-14,350482.17,Active
A503097,C101958,Current,BR1001,2023-02-20,399409.88,ACTIVE
A503098,C101959,Savings,BR1006,2024-10-24,272624.42,ACTIVE
A503099,C101960,Current,BR1023,2024-12-22,69468.57,ACTIVE
A503100,C101961,Savings,BR1031,2025-12-08,70672.97,ACTIVE
A503101,C101961,Savings,BR1025,2026-01-09,227861.2,ACTIVE
A503102,C101962,Current,BR1005,2024-12-05,983612.98,ACTIVE
A503103,C101963,Savings,BR1010,2022-09-15,303210.87,DORMANT
A503104,C101964,Current,BR1022,2025-07-01,105757.37,Active
A503105,C101964,Savings,BR1036,2024-12-03,134433.62,DORMANT
A503106,C101965,Current,BR1029,2023-06-25,241663.86,ACTIVE
A503107,C101965,Current,BR1024,2023-04-23,75334.81,ACTIVE
A503108,C101965,Savings,BR1028,2022-11-01,402651.33,ACTIVE
A503109,C101966,Current,BR1031,2023-01-16,240658.42,ACTIVE
A503110,C101966,Savings,BR1003,2023-03-04,217190.26,ACTIVE
A503111,C101967,Current,BR1011,2023-04-21,232105.54,ACTIVE
A503112,C101968,Savings,BR1003,2022-12-23,63355.26,CLOSED
A503113,C101969,Current,BR1023,2025-10-27,735116.6,DORMANT
A503114,C101970,Savings,BR1020,2023-10-24,136556.62,ACTIVE
A503115,C101970,Savings,BR1031,2023-06-11,350067.22,ACTIVE
A503116,C101971,Savings,BR1014,2023-03-08,43460.41,Dormant
A503117,C101972,Term Deposit,BR1015,2023-11-13,821269.41,ACTIVE
A503118,C101973,Term Deposit,BR1007,2022-12-05,2339615.33,CLOSED
A503119,C101974,Savings,BR1005,2023-11-06,88106.35,ACTIVE
A503120,C101975,Current,BR1001,2025-03-31,2447477.88,ACTIVE
A503121,C101975,Savings,BR1016,2025-04-22,74790.75,ACTIVE
A503122,C101976,Savings,BR1017,2026-02-23,103093.73,ACTIVE
A503123,C101977,Current,BR1036,2026-04-05,291547.61,ACTIVE
A503124,C101978,Current,BR1016,2022-10-10,203584.31,ACTIVE
A503125,C101978,Current,BR1004,2022-04-12,487311.93,DORMANT
A503126,C101979,Current,BR1010,2024-12-02,209479.49,ACTIVE
A503127,C101979,Savings,BR1031,2025-04-01,48816.78,ACTIVE
A503128,C101979,Savings,BR1006,2024-07-16,146435.73,Active
A503129,C101980,Savings,BR1007,2024-08-26,438592.89,Active
A503130,C101980,Current,BR1013,2024-03-07,784275.06,ACTIVE
A503131,C101981,Savings,BR1033,2025-05-01,315563.43,DORMANT
A503132,C101982,Term Deposit,BR1008,2025-11-12,781480.83,ACTIVE
A503133,C101983,Savings,BR1022,2023-06-11,511685.92,ACTIVE
A503134,C101984,Savings,BR1014,2025-11-12,87903.43,Active
A503135,C101984,Current,BR1026,2026-03-09,274976.34,ACTIVE
A503136,C101984,Savings,BR1004,2026-10-25,183875.04,ACTIVE
A503137,C101985,Current,BR1026,2023-11-16,194320.5,Active
A503138,C101986,Term Deposit,BR1003,2024-04-03,1157779.02,ACTIVE
A503139,C101987,Savings,BR1017,2024-12-17,104036.3,Active
A503140,C101988,Savings,BR1035,2024-07-26,236702.83,ACTIVE
A503141,C101989,Savings,BR1005,2025-09-25,125752.55,Active
A503142,C101990,Current,BR1006,2025-05-05,586645.84,CLOSED
A503143,C101991,Savings,BR1030,2026-01-21,260402.48,ACTIVE
A503144,C101992,Savings,BR1026,2023-03-26,563722.24,ACTIVE
A503145,C101992,Current,BR1004,2023-09-05,670770.41,DORMANT
A503146,C101993,Savings,BR1013,2025-12-03,108834.18,ACTIVE
A503147,C101993,Savings,BR1002,2026-10-13,43276.92,ACTIVE
A503148,C101994,Savings,BR1025,2024-09-15,39404.39,ACTIVE
A503149,C101995,Savings,BR1005,2025-08-10,148997.21,ACTIVE
A503150,C101996,Current,BR1009,2026-02-01,680021.73,ACTIVE
A503151,C101997,Current,BR1012,2024-08-27,152620.2,Active
A503152,C101998,Savings,BR1033,2026-07-19,77376.6,DORMANT
A503153,C101998,Current,BR1020,2025-08-26,184458.66,CLOSED
A503154,C101999,Savings,BR1013,2023-02-15,57927.09,ACTIVE
A503155,C102000,Term Deposit,BR1006,2026-06-01,395191.47,ACTIVE
A503156,C102001,Savings,BR1035,2026-06-08,553612.49,ACTIVE
A503157,C102002,Current,BR1020,2025-02-22,141630.71,ACTIVE
A503158,C102003,Current,BR1030,2024-07-24,938351.34,ACTIVE
A503159,C102003,Savings,BR1020,2024-08-26,531876.55,CLOSED
A503160,C102003,Current,BR1005,2025-01-17,114934.31,ACTIVE
A503161,C102004,Current,BR1011,2024-07-02,549011.62,Active
A503162,C102004,Savings,BR1006,2025-05-08,335143.11,Closed
A503163,C102004,Savings,BR1028,2025-02-24,106434.28,ACTIVE
A503164,C102005,Savings,BR1023,2025-12-21,272872.03,ACTIVE
A503165,C102005,Savings,BR1034,2025-04-30,665990.94,ACTIVE
A503166,C102006,Savings,BR1011,2023-03-24,109700.66,ACTIVE
A503167,C102006,Savings,BR1014,2023-11-10,21107.62,ACTIVE
A503168,C102006,Savings,BR1013,2023-04-18,165996.96,ACTIVE
A503169,C102007,Term Deposit,BR1005,2024-02-18,3091184.18,Closed
A503170,C102007,Current,BR1025,2024-08-26,1182854.07,ACTIVE
A503171,C102008,Savings,BR1023,2025-10-04,58891.44,ACTIVE
A503172,C102008,Savings,BR1027,2026-03-09,204619.31,ACTIVE
A503173,C102008,Savings,BR1005,2025-10-01,41979.72,ACTIVE
A503174,C102009,Savings,BR1009,2025-08-02,390806.58,Active
A503175,C102009,Current,BR1035,2025-04-11,146564.29,Active
A503176,C102010,Savings,BR1015,2025-09-12,185905.98,ACTIVE
A503177,C102011,Savings,BR1001,2024-08-17,334354.03,CLOSED
A503178,C102011,Term Deposit,BR1017,2024-01-08,990609.65,ACTIVE
A503179,C102012,Term Deposit,BR1015,2024-04-20,437235.32,Active
A503180,C102012,Savings,BR1004,2024-03-13,94810.24,CLOSED
A503181,C102013,Savings,BR1020,2025-03-02,143675.88,Active
A503182,C102014,Savings,BR1021,2025-09-19,277242.73,ACTIVE
A503183,C102014,Savings,BR1001,2026-06-11,327170.82,Active
A503184,C102015,Savings,BR1007,2025-05-29,404395.52,ACTIVE
A503185,C102015,Savings,BR1030,2025-03-31,71245.07,ACTIVE
A503186,C102016,Current,BR1013,2023-02-25,487206.07,ACTIVE
A503187,C102017,Term Deposit,BR1019,2022-03-23,3944779.08,DORMANT
A503188,C102018,Savings,BR1012,2026-04-20,70904.1,ACTIVE
A503189,C102019,Savings,BR1012,2022-06-25,78335.75,ACTIVE
A503190,C102019,Term Deposit,BR1027,2022-07-15,4219853.59,ACTIVE
A503191,C102020,Term Deposit,BR1009,2025-02-05,955697.9,ACTIVE
A503192,C102020,Savings,BR1016,2025-01-02,166028.34,ACTIVE
A503193,C102020,Current,BR1003,2024-10-20,1367611.71,Active
A503194,C102021,Savings,BR1010,2024-09-29,394625.75,ACTIVE
A503195,C102021,Term Deposit,BR1034,2025-04-29,337286.83,Dormant
A503196,C102022,Current,BR1022,2022-03-27,193452.64,ACTIVE
A503197,C102022,Savings,BR1019,2022-04-14,174935.55,ACTIVE
A503198,C102023,Savings,BR1027,2023-10-21,148418.65,DORMANT
A503199,C102024,Savings,BR1027,2024-03-11,241406.91,Active
A503200,C102024,Savings,BR1011,2024-03-08,378750.89,ACTIVE
A503201,C102025,Savings,BR1012,2022-05-13,98510.23,DORMANT
A503202,C102025,Savings,BR1003,2022-08-11,117168.41,ACTIVE
A503203,C102026,Savings,BR1018,2024-10-15,398759.53,ACTIVE
A503204,C102026,Term Deposit,BR1027,2025-07-21,3098645.38,ACTIVE
A503205,C102027,Savings,BR1023,2023-07-06,343008.83,Closed
A503206,C102027,Savings,BR1031,2023-11-22,125726.42,Active
A503207,C102028,Savings,BR1024,2025-09-18,453552.29,ACTIVE
A503208,C102029,Savings,BR1022,2025-06-19,892806.93,ACTIVE
A503209,C102030,Current,BR1029,2023-12-20,73347.41,ACTIVE
A503210,C102031,Savings,BR1016,2023-09-23,130003.1,ACTIVE
A503211,C102032,Savings,BR1031,2023-05-22,144840.79,ACTIVE
A503212,C102032,Current,BR1024,2023-06-04,830268.81,ACTIVE
A503213,C102033,Savings,BR1024,2022-06-16,91129.41,ACTIVE
A503214,C102033,Savings,BR1024,2022-06-19,263768.58,DORMANT
A503215,C102034,Savings,BR1030,2022-10-12,75034.15,CLOSED
A503216,C102034,Savings,BR1020,2023-06-17,92478.08,ACTIVE
A503217,C102035,Savings,BR1001,2022-05-25,229827.09,ACTIVE
A503218,C102036,Savings,BR1025,2026-01-08,218929.46,ACTIVE
A503219,C102037,Term Deposit,BR1016,2023-05-23,3003621.37,ACTIVE
A503220,C102038,Savings,BR1036,2024-02-17,102405.63,ACTIVE
