transaction_id,account_id,channel,merchant_category,transaction_date,amount_pkr,direction
T9077167,A515408,Mobile App,Restaurants,2025-12-28 19:48:32,32805.15,DEBIT
T9029576,A517303,ATM,Groceries,2025-12-31 03:20:25,1938.38,DEBIT
T9239759,A518571,Internet Banking,Groceries,2024-09-29 09:16:00,3080.51,DEBIT
T9029541,A500434,POS,Travel,2022-09-11 16:58:26,10975.8,DEBIT
T9027986,A512423,Mobile App,Fuel,2025-09-12 10:57:13,6998.42,DEBIT
T9224760,A514089,Internet Banking,Groceries,2025-03-03 11:47:13,16700.56,DEBIT
T9080506,A509868,ATM,Restaurants,2022-09-05 06:21:13,2676.53,DEBIT
T9188733,A510403,Mobile App,Transfer,2023-09-20 01:36:58,4302.23,CREDIT
T9000004,A515489,ATM,Transfer,2025-07-28 22:40:56,7799.1,CREDIT
T9151532,A500263,Branch Counter,Education,2025-09-22 04:51:54,13191.01,DEBIT
T9122171,A518566,ATM,Groceries,2025-12-07 01:30:07,3219.18,DEBIT
T9145690,A506620,POS,Cash Withdrawal,2025-08-13 20:45:20,3681.78,DEBIT
T9214127,A509119,Mobile App,Transfer,2025-12-31 05:47:37,4058.98,DEBIT
T9258848,A516578,ATM,Education,2023-09-02 20:45:34,762.5,DEBIT
T9155872,A515840,POS,Restaurants,2025-10-29 03:58:18,2778.68,DEBIT
T9023099,A514498,POS,Transfer,2024-10-12 16:29:48,7209.06,DEBIT
T9027622,A514120,ATM,Transfer,2025-10-26 19:46:22,26120.27,DEBIT
T9202363,A517136,Mobile App,Fuel,2025-11-13 09:13:11,2493.65,DEBIT
T9127529,A501183,Internet Banking,Transfer,2024-07-06 17:49:55,33156.19,CREDIT
T9213564,A507359,POS,Restaurants,2025-11-08 22:44:05,13631.85,DEBIT
T9121413,A515877,ATM,Retail,2025-12-21 22:22:55,516.0,DEBIT
T9184311,A517569,ATM,Restaurants,2025-04-21 19:05:29,13863.47,DEBIT
T9015359,A516251,ATM,Groceries,2025-11-08 09:35:33,28131.79,DEBIT
T9189476,A508948,POS,Utilities,2023-05-20 19:05:14,184.98,DEBIT
T9180808,A508674,ATM,Utilities,2025-09-10 06:40:02,5914.18,DEBIT
T9186563,A510010,Mobile App,Groceries,2025-05-25 21:11:19,7282.27,DEBIT
T9103777,A506691,Mobile App,Fuel,2025-12-11 12:12:01,2153.16,DEBIT
T9233940,A517096,Mobile App,Healthcare,2022-08-28 16:05:29,4757.63,DEBIT
T9020160,A504883,ATM,Salary Credit,2024-11-05 16:18:02,120035.41,CREDIT
T9220250,A503629,Mobile App,Fuel,2023-03-13 17:23:45,7930.31,DEBIT
T9014392,A507508,ATM,Cash Withdrawal,2025-10-25 13:20:23,1380.37,DEBIT
T9154295,A510632,Branch Counter,Education,2024-04-04 21:45:49,2907.68,DEBIT
T9177410,A507919,Mobile App,Restaurants,2022-12-12 03:45:12,11226.96,DEBIT
T9233236,A500715,Mobile App,Restaurants,2023-08-02 04:53:25,10017.48,DEBIT
T9081783,A516328,Mobile App,Fuel,2025-12-31 10:41:08,1982.44,DEBIT
T9257339,A516433,Mobile App,Restaurants,2025-12-31 07:36:22,16712.06,DEBIT
T9212699,A500639,Internet Banking,Utilities,2025-02-16 11:06:16,6324.27,DEBIT
T9149472,A517083,ATM,Education,2025-12-24 09:20:44,4760.24,DEBIT
T9246504,A505750,POS,Retail,2023-12-29 00:01:04,3830.99,DEBIT
T9180587,A514551,POS,Utilities,2024-06-06 03:05:20,487.19,DEBIT
T9120419,A511790,Internet Banking,Fuel,2022-08-23 10:42:32,316.28,DEBIT
T9254649,A517750,ATM,Fuel,2023-12-22 04:04:10,2076.22,DEBIT
T9194180,A500629,Internet Banking,Healthcare,2023-05-18 09:35:53,5315.36,DEBIT
T9215872,A500283,Internet Banking,Cash Withdrawal,2025-09-13 08:56:36,2557.15,DEBIT
T9153849,A507854,Mobile App,Groceries,2025-02-24 20:51:44,4945.33,DEBIT
T9100873,A503040,Branch Counter,Retail,2025-01-06 21:50:16,53915.16,DEBIT
T9099287,A511543,POS,Restaurants,2025-07-23 06:34:57,2892.21,DEBIT
T9008624,A501395,ATM,Groceries,2022-11-02 23:13:18,2299.61,DEBIT
T9213107,A512764,Mobile App,Groceries,2023-09-28 06:25:34,2130.64,DEBIT
T9051430,A511722,Branch Counter,Cash Withdrawal,2025-08-28 11:35:33,8983.64,DEBIT
T9082782,A507341,Branch Counter,Fuel,2024-07-23 09:22:04,2579.01,DEBIT
T9207206,A503109,Mobile App,Groceries,2023-09-21 07:01:37,2132.91,DEBIT
T9138721,A512756,Internet Banking,Salary Credit,2024-04-12 21:12:21,553992.5,DEBIT
T9066429,A514157,Mobile App,Groceries,2025-05-28 21:04:11,26062.27,DEBIT
T9025379,A511398,Mobile App,Restaurants,2025-12-31 15:25:29,5508.51,DEBIT
T9115440,A506959,ATM,Transfer,2023-11-17 07:32:45,2049.86,DEBIT
T9069778,A515250,Internet Banking,Retail,2023-07-24 19:12:13,3788.3,DEBIT
T9058075,A503879,Mobile App,Travel,2024-07-22 19:17:19,14505.79,DEBIT
T9255497,A508255,Internet Banking,Retail,2025-06-15 08:08:30,8712.66,DEBIT
T9127497,A500411,Mobile App,Cash Withdrawal,2024-09-08 12:09:11,60446.39,DEBIT
T9101897,A500336,Mobile App,Cash Withdrawal,2023-06-06 06:06:16,6116.29,DEBIT
T9073613,A508675,Mobile App,Salary Credit,2025-08-02 08:29:31,12804.33,CREDIT
T9035104,A506255,Mobile App,Utilities,2022-08-20 22:55:49,2071.28,DEBIT
T9075868,A502585,Mobile App,Groceries,2025-10-29 10:54:39,2222.99,DEBIT
T9198100,A506429,Mobile App,Healthcare,2025-01-29 18:35:13,738.69,DEBIT
T9185661,A500516,Branch Counter,Salary Credit,2025-05-03 01:14:28,12323.72,DEBIT
T9124837,A500034,ATM,Cash Withdrawal,2024-06-27 12:31:37,18751.94,DEBIT
T9021964,A508433,POS,Restaurants,2025-10-04 15:38:33,7003.64,DEBIT
T9073362,A517065,Mobile App,Education,2025-12-31 23:47:59,2395.43,DEBIT
T9158358,A508297,ATM,Groceries,2024-05-15 15:52:12,11843.08,DEBIT
T9073932,A512506,Mobile App,Salary Credit,2025-11-13 18:22:07,88187.66,DEBIT
T9178608,A510992,Internet Banking,Utilities,2025-03-13 18:21:55,5995.42,DEBIT
T9079000,A511805,Internet Banking,Utilities,2025-05-19 23:39:15,2779.36,DEBIT
T9173000,A518141,Mobile App,Fuel,2025-06-06 22:17:34,1775.78,DEBIT
T9087213,A508615,ATM,Retail,2025-12-31 07:16:08,6509.53,DEBIT
T9149802,A503613,Internet Banking,Cash Withdrawal,2025-12-31 09:19:57,487.93,DEBIT
T9227081,A508363,POS,Retail,2025-07-08 18:48:25,6043.62,DEBIT
T9023407,A513703,POS,Groceries,2024-10-12 11:58:02,2291.46,DEBIT
T9060665,A502897,ATM,Restaurants,2025-10-30 17:28:28,3421.4,DEBIT
T9198046,A508360,Internet Banking,Restaurants,2025-11-26 02:50:29,3827.27,DEBIT
T9005047,A514399,Mobile App,Transfer,2023-05-11 13:52:42,735.49,CREDIT
T9142738,A505383,Internet Banking,Groceries,2025-04-08 12:19:45,13707.39,DEBIT
T9198395,A511923,ATM,Restaurants,2024-06-29 23:40:49,1105.86,DEBIT
T9008464,A510571,ATM,Healthcare,2025-12-31 15:42:00,14308.11,DEBIT
T9086298,A502325,Branch Counter,Utilities,2025-12-27 14:34:00,7913.32,DEBIT
T9158485,A506301,ATM,Education,2024-09-05 19:33:53,13408.05,DEBIT
T9116282,A502630,POS,Utilities,2023-01-21 22:35:22,2963.43,DEBIT
T9037343,A501986,Internet Banking,Retail,2024-07-27 03:01:10,3523.01,DEBIT
T9112073,A516175,Mobile App,Healthcare,2025-09-25 23:12:22,9000.38,DEBIT
T9056394,A501580,POS,Cash Withdrawal,2025-05-17 16:46:33,511.66,DEBIT
T9078065,A509071,ATM,Transfer,2024-12-24 13:30:10,24787.72,DEBIT
T9081196,A503398,POS,Groceries,2025-09-02 20:04:50,4466.19,DEBIT
T9203894,A508193,Mobile App,Transfer,2025-12-31 01:44:01,6158.55,CREDIT
T9035328,A505185,Branch Counter,Restaurants,2025-12-10 20:10:45,2171.77,DEBIT
T9057170,A504612,Mobile App,Utilities,2023-03-24 05:17:15,19306.38,DEBIT
T9128042,A514710,POS,Groceries,2025-10-01 13:13:25,1948.96,DEBIT
T9080673,A513841,Internet Banking,Travel,2024-04-28 18:14:50,41196.0,DEBIT
T9127231,A515101,POS,Salary Credit,2023-03-18 17:18:37,9912.94,CREDIT
T9174412,A513153,ATM,Retail,2025-12-31 20:57:11,3427.28,DEBIT
T9194044,A504796,Mobile App,Restaurants,2025-10-05 22:24:10,20622.79,DEBIT
T9049247,A512682,ATM,Restaurants,2025-12-10 15:09:52,14839.02,DEBIT
T9256941,A501477,POS,Groceries,2025-12-15 17:12:23,7052.78,DEBIT
T9167963,A514788,Mobile App,Transfer,2023-07-08 12:28:11,9028.11,CREDIT
T9251860,A501831,POS,Fuel,2025-07-19 20:26:37,3687.4,DEBIT
T9251463,A515767,Internet Banking,Salary Credit,2025-12-10 02:13:47,543694.45,DEBIT
T9071898,A517524,Branch Counter,Groceries,2024-11-30 00:21:28,18424.24,DEBIT
T9086617,A513686,ATM,Groceries,2023-09-27 18:36:30,3737.19,DEBIT
T9108045,A508078,Branch Counter,Travel,2024-09-14 20:19:03,168039.25,DEBIT
T9170710,A507406,POS,Fuel,2025-09-18 05:57:02,1612.16,DEBIT
T9099542,A512309,Mobile App,Restaurants,2025-02-06 06:53:08,5297.73,DEBIT
T9012834,A506554,Mobile App,Travel,2025-11-17 08:36:38,12803.1,DEBIT
T9130164,A510007,Mobile App,Retail,2025-11-19 01:53:03,1970.09,DEBIT
T9114581,A502347,Mobile App,Restaurants,2025-03-25 23:56:00,6994.29,DEBIT
T9000193,A516153,Mobile App,Groceries,2025-01-13 23:04:28,4470.84,DEBIT
T9240180,A509894,POS,Salary Credit,2025-03-23 17:29:12,184914.81,CREDIT
T9209256,A513986,POS,Restaurants,2025-06-08 05:33:40,4897.93,DEBIT
T9060786,A512060,Mobile App,Fuel,2025-10-21 02:49:10,10413.26,DEBIT
T9075900,A513607,POS,Transfer,2025-11-24 03:49:22,235.96,CREDIT
T9256321,A515551,POS,Groceries,2025-11-23 06:35:56,14119.78,DEBIT
T9021323,A500264,Internet Banking,Retail,2025-08-29 07:15:31,2831.81,DEBIT
T9069675,A516532,Internet Banking,Utilities,2024-12-06 20:34:04,2335.21,DEBIT
T9003104,A509699,ATM,Groceries,2025-12-31 11:28:11,8800.94,DEBIT
T9017001,A509671,Mobile App,Healthcare,2025-11-17 17:33:55,883.15,DEBIT
T9084843,A514516,POS,Healthcare,2025-12-31 13:16:47,5946.9,DEBIT
T9028114,A517664,Branch Counter,Restaurants,2025-12-30 10:31:37,9247.05,DEBIT
T9144548,A513126,Internet Banking,Salary Credit,2025-09-03 01:47:57,18213.09,CREDIT
T9009625,A515218,POS,Salary Credit,2025-03-20 12:49:15,,CREDIT
T9064492,A518040,Mobile App,Restaurants,2024-09-13 23:15:21,37927.04,DEBIT
T9116672,A518180,Mobile App,Cash Withdrawal,2025-12-21 01:16:52,11258.31,DEBIT
T9116940,A511815,Internet Banking,Groceries,2025-12-31 22:49:23,2263.1,DEBIT
T9124479,A504100,POS,Education,2024-01-13 01:51:49,15729.97,DEBIT
T9028883,A514215,Branch Counter,Utilities,2025-05-07 11:47:17,2592.99,DEBIT
T9251660,A507146,Mobile App,Transfer,2025-12-29 21:46:06,2562.91,DEBIT
T9209645,A500447,Mobile App,Groceries,2023-01-04 07:55:22,1675.25,DEBIT
T9170556,A518514,Internet Banking,Salary Credit,2023-09-15 09:43:11,37570.64,CREDIT
T9004565,A501054,Branch Counter,Retail,2025-09-22 08:34:33,8621.15,DEBIT
T9256231,A513558,Internet Banking,Fuel,2025-12-17 08:59:20,1787.37,DEBIT
T9240721,A512954,Mobile App,Groceries,2024-04-07 01:28:52,4593.19,DEBIT
T9113599,A515449,ATM,Transfer,2025-07-30 15:59:52,27251.86,CREDIT
T9062267,A510203,Mobile App,Utilities,2024-04-09 15:38:41,1228.12,DEBIT
T9160957,A503732,Mobile App,Salary Credit,2025-08-30 14:11:56,49893.04,CREDIT
T9218507,A503381,Mobile App,Retail,2022-12-21 10:07:44,2823.64,DEBIT
T9026910,A506064,Internet Banking,Cash Withdrawal,2025-03-06 03:36:28,9819.44,DEBIT
T9209182,A502408,Branch Counter,Utilities,2025-11-03 03:10:39,10269.23,DEBIT
T9136032,A512271,Mobile App,Transfer,2025-03-31 12:05:52,4417.25,CREDIT
T9123178,A507869,POS,Healthcare,2023-10-22 10:25:22,2075.03,DEBIT
T9232219,A515500,Mobile App,Cash Withdrawal,2025-12-21 13:44:05,47027.4,DEBIT
T9011298,A500796,ATM,Utilities,2023-10-23 22:16:19,11045.5,DEBIT
T9141821,A506397,Internet Banking,Groceries,2025-09-29 19:44:20,2117.37,DEBIT
T9016914,A513367,ATM,Retail,2025-03-25 14:04:55,859.01,DEBIT
T9099897,A507904,Branch Counter,Transfer,2024-06-07 21:37:58,433.44,CREDIT
T9186823,A506529,Mobile App,Fuel,2025-12-20 11:57:30,483.37,DEBIT
T9210174,A516753,Mobile App,Retail,2024-06-14 20:05:06,1433.28,DEBIT
T9119289,A502095,Mobile App,Restaurants,2023-10-24 05:01:24,28756.23,DEBIT
T9159745,A516144,Mobile App,Retail,2025-01-01 02:13:58,12564.41,DEBIT
T9159757,A512961,ATM,Groceries,2024-05-01 12:57:12,2068.57,DEBIT
T9098306,A509173,Mobile App,Groceries,2023-06-09 03:40:39,12013.25,DEBIT
T9206416,A515087,Internet Banking,Retail,2025-08-25 06:29:05,22669.08,DEBIT
T9101968,A503136,Mobile App,Utilities,2025-12-31 16:02:50,12416.98,DEBIT
T9077960,A515894,Internet Banking,Retail,2025-11-03 06:26:35,2834.61,DEBIT
T9182219,A504581,ATM,Cash Withdrawal,2024-03-31 04:54:47,5689.73,DEBIT
T9124271,A513651,POS,Restaurants,2025-01-10 08:56:27,8718.69,DEBIT
T9133881,A510325,Mobile App,Groceries,2025-12-31 04:13:34,4867.42,DEBIT
T9171139,A517681,Mobile App,Education,2024-08-06 11:32:13,9943.22,DEBIT
T9136954,A512797,Mobile App,Travel,2024-05-03 21:01:25,133062.79,DEBIT
T9172850,A510439,ATM,Restaurants,2025-03-15 17:27:45,2411.16,DEBIT
T9138109,A516811,Mobile App,Salary Credit,2025-08-11 15:33:36,13610.93,CREDIT
T9225845,A503171,Internet Banking,Fuel,2025-11-18 05:01:56,65675.21,DEBIT
T9094955,A504884,POS,Retail,2024-01-28 17:02:26,45660.1,DEBIT
T9249354,A502020,Mobile App,Transfer,2025-11-13 10:12:51,3542.65,CREDIT
T9054775,A518215,Mobile App,Fuel,2025-10-15 15:09:38,14579.17,DEBIT
T9055664,A512123,Mobile App,Fuel,2025-09-14 20:22:03,1466.45,DEBIT
T9004557,A506420,Mobile App,Groceries,2024-05-21 18:50:48,2047.81,DEBIT
T9121097,A517079,POS,Fuel,2023-10-11 15:31:21,1127.44,DEBIT
T9194769,A518274,POS,Healthcare,2023-06-23 18:08:13,1678.34,DEBIT
T9244484,A513417,POS,Restaurants,2024-06-27 15:29:46,10093.67,DEBIT
T9001420,A508412,Internet Banking,Transfer,2023-10-24 03:06:31,3390.75,CREDIT
T9109194,A517124,Mobile App,Fuel,2023-11-02 06:12:03,1319.1,DEBIT
T9116008,A512451,POS,Retail,2025-04-21 20:22:05,12764.76,DEBIT
T9086114,A515510,Mobile App,Fuel,2024-01-29 13:47:51,27716.47,DEBIT
T9076583,A511468,ATM,Transfer,2025-12-12 22:23:25,3022.72,CREDIT
T9191069,A517416,ATM,Fuel,2024-09-08 05:37:29,1495.36,DEBIT
T9177921,A514915,POS,Utilities,2025-08-08 14:28:00,32951.15,DEBIT
T9189163,A517576,Mobile App,Groceries,2025-04-22 18:27:05,24973.99,DEBIT
T9044873,A512882,Mobile App,Fuel,2024-06-11 07:21:02,6601.29,DEBIT
T9150077,A510185,Mobile App,Utilities,2025-12-29 07:27:14,864.62,DEBIT
T9013086,A503671,Mobile App,Groceries,2025-09-09 02:35:34,29136.3,DEBIT
T9036430,A504806,Mobile App,Salary Credit,2025-02-14 06:55:00,228961.76,DEBIT
T9111557,A501487,ATM,Healthcare,2023-08-06 04:22:12,4921.56,DEBIT
T9096685,A500271,ATM,Cash Withdrawal,2025-12-31 12:41:19,3929.35,DEBIT
T9255834,A501944,Mobile App,Restaurants,2025-08-04 03:58:00,1811.53,DEBIT
T9075157,A516900,ATM,Cash Withdrawal,2025-07-06 17:51:24,1657.91,DEBIT
T9196940,A502518,Mobile App,Fuel,2025-05-21 06:04:18,12812.58,DEBIT
T9196062,A502027,Mobile App,Restaurants,2025-05-27 12:09:05,2729.92,DEBIT
T9038692,A518018,Mobile App,Cash Withdrawal,2022-09-02 19:23:47,2634.75,DEBIT
T9030114,A504440,Mobile App,Healthcare,2025-08-28 18:55:15,4806.56,DEBIT
T9105395,A516097,ATM,Cash Withdrawal,2025-09-30 21:56:42,19483.33,DEBIT
T9156930,A512122,Mobile App,Healthcare,2024-06-18 05:25:54,19295.72,DEBIT
T9009970,A501839,POS,Healthcare,2023-08-01 17:46:46,9053.92,DEBIT
T9001491,A513175,ATM,Utilities,2025-12-24 21:29:28,20054.19,DEBIT
T9081599,A508765,Internet Banking,Retail,2025-07-08 01:07:42,28702.69,DEBIT
T9212751,A517496,ATM,Healthcare,2023-01-09 03:19:44,4513.54,DEBIT
T9029687,A507137,Branch Counter,Travel,2024-04-06 14:04:57,24609.2,DEBIT
T9170781,A503792,Mobile App,Transfer,2025-12-31 18:37:40,9324.91,CREDIT
T9248625,A503908,ATM,Transfer,2025-11-27 06:41:02,1301.13,CREDIT
T9075372,A517493,Mobile App,Retail,2025-12-19 23:30:54,3155.97,DEBIT
T9242578,A516023,Mobile App,Groceries,2025-12-01 21:35:49,42907.66,DEBIT
T9020646,A513607,POS,Transfer,2025-12-19 00:16:58,8609.77,CREDIT
T9030177,A503763,Internet Banking,Cash Withdrawal,2024-04-27 16:50:40,7683.05,DEBIT
T9252639,A511248,ATM,Restaurants,2023-09-29 03:45:25,1808.04,DEBIT
T9217784,A513670,POS,Cash Withdrawal,2024-07-20 12:16:30,23162.47,DEBIT
T9253995,A512743,POS,Transfer,2025-10-27 09:17:10,31716.07,CREDIT
T9076825,A504001,POS,Fuel,2025-09-17 18:57:50,7399.1,DEBIT
T9100215,A505048,Mobile App,Groceries,2024-03-10 10:00:48,4193.71,DEBIT
T9114563,A509716,Branch Counter,Fuel,2025-03-19 16:01:37,3546.51,DEBIT
T9218896,A513810,Mobile App,Fuel,2025-03-06 10:09:45,2053.08,DEBIT
T9190687,A507536,ATM,Restaurants,2023-08-16 07:27:27,2928.12,DEBIT
T9147157,A501289,Internet Banking,Restaurants,2025-07-28 23:00:42,17736.74,DEBIT
T9225513,A506750,Mobile App,Groceries,2025-12-26 00:27:41,13669.83,DEBIT
T9214850,A515140,Mobile App,Education,2022-12-22 07:57:41,2480.85,DEBIT
T9202406,A504706,Internet Banking,Retail,2025-12-31 11:14:33,1092.87,DEBIT
T9099814,A504968,Mobile App,Cash Withdrawal,2025-12-30 10:42:00,5010.66,DEBIT
T9101076,A501831,Mobile App,Restaurants,2025-09-30 04:39:17,10209.01,DEBIT
T9180601,A518074,Branch Counter,Travel,2024-12-08 11:32:09,16191.31,DEBIT
T9046543,A512112,Branch Counter,Groceries,2024-04-23 17:41:43,11766.4,DEBIT
T9217791,A503742,Internet Banking,Retail,2025-06-07 23:11:09,15073.53,DEBIT
T9128993,A514903,Mobile App,Salary Credit,2025-12-24 07:18:37,32501.18,DEBIT
T9247439,A501504,ATM,Travel,2025-12-31 11:44:35,549.28,DEBIT
T9108009,A502616,Internet Banking,Salary Credit,2025-09-16 21:43:57,30906.19,DEBIT
T9163640,A504009,ATM,Salary Credit,2023-05-10 07:27:24,91632.44,CREDIT
T9035217,A514554,Mobile App,Transfer,2025-10-02 16:37:17,82392.9,CREDIT
T9181290,A510197,Branch Counter,Retail,2025-09-13 02:29:53,44185.86,DEBIT
T9043407,A500429,Mobile App,Retail,2025-11-07 16:53:51,40214.16,DEBIT
T9229047,A508288,Mobile App,Education,2023-05-20 16:19:05,3436.65,DEBIT
T9235633,A501864,Internet Banking,Fuel,2023-08-21 01:15:41,1381.65,DEBIT
T9258856,A508906,Mobile App,Groceries,2025-12-22 09:45:17,3151.14,DEBIT
T9197324,A512918,ATM,Retail,2025-05-04 08:07:37,6005.84,DEBIT
T9117865,A510158,Internet Banking,Groceries,2023-11-13 20:21:49,3911.45,DEBIT
T9107347,A503415,Mobile App,Cash Withdrawal,2023-07-22 02:08:36,666.28,DEBIT
T9083571,A514894,Mobile App,Utilities,2025-08-17 13:22:59,5743.85,DEBIT
T9009653,A501199,Mobile App,Transfer,2025-07-10 17:46:02,4242.96,CREDIT
T9087288,A517257,Branch Counter,Education,2023-09-15 12:11:32,956.54,DEBIT
T9041261,A500480,POS,Retail,2025-02-25 17:18:57,2507.27,DEBIT
T9180679,A500801,Mobile App,Fuel,2023-10-21 14:55:49,1762.5,DEBIT
T9029293,A506436,Mobile App,Groceries,2025-05-22 04:37:15,4373.72,DEBIT
T9069259,A515318,ATM,Cash Withdrawal,2025-05-07 06:12:49,50779.24,DEBIT
T9242470,A505044,Mobile App,Fuel,2024-06-12 15:25:43,3476.95,DEBIT
T9088723,A510882,Mobile App,Retail,2025-12-31 15:26:05,1015.19,DEBIT
T9096353,A514651,Mobile App,Groceries,2025-12-31 09:59:13,5784.07,DEBIT
T9052834,A507047,POS,Transfer,2023-08-13 15:06:14,294.47,DEBIT
T9005523,A507421,Branch Counter,Fuel,2025-12-31 17:10:34,63908.26,DEBIT
T9208633,A511628,Mobile App,Retail,2024-10-05 04:25:37,543.47,DEBIT
T9219710,A511888,POS,Retail,2025-12-31 23:26:14,14655.27,DEBIT
T9133625,A504780,Internet Banking,Utilities,2024-06-07 08:11:25,16911.37,DEBIT
T9027373,A509722,Mobile App,Retail,2025-01-02 02:05:30,1677.52,DEBIT
T9046621,A510896,Internet Banking,Education,2024-10-11 09:55:06,9275.28,DEBIT
T9116665,A508887,Mobile App,Fuel,2025-12-31 02:09:01,1559.5,DEBIT
T9000234,A502299,Internet Banking,Utilities,2025-03-16 08:44:32,9693.78,DEBIT
T9053710,A500037,ATM,Education,2025-07-31 01:32:30,6574.37,DEBIT
T9035828,A508888,POS,Salary Credit,2024-04-06 06:49:05,21946.88,DEBIT
T9210377,A502054,ATM,Utilities,2024-09-06 03:37:00,1192.61,DEBIT
T9041500,A500345,POS,Travel,2025-07-24 19:11:11,189963.32,DEBIT
T9007168,A515204,ATM,Healthcare,2023-11-14 15:19:31,6914.21,DEBIT
T9043981,A516655,Mobile App,Utilities,2025-08-20 09:25:28,410.52,DEBIT
T9123883,A513153,Mobile App,Groceries,2025-12-31 09:34:00,2080.76,DEBIT
T9049019,A508039,Internet Banking,Transfer,2025-01-07 15:44:02,17898.99,DEBIT
T9191510,A506810,POS,Groceries,2024-08-30 23:23:21,2851.31,DEBIT
T9059142,A502005,Internet Banking,Utilities,2024-03-01 23:08:09,11370.87,DEBIT
T9118674,A503483,Mobile App,Groceries,2025-10-28 10:21:22,12078.61,DEBIT
T9002341,A505972,ATM,Education,2023-09-18 00:36:50,496.41,DEBIT
T9145364,A500557,ATM,Restaurants,2023-11-30 22:07:08,7863.01,DEBIT
T9096646,A513355,ATM,Restaurants,2025-08-04 02:39:20,4204.08,DEBIT
T9251797,A516463,Internet Banking,Education,2025-05-18 09:27:22,14107.89,DEBIT
T9199026,A510981,ATM,Transfer,2025-04-12 02:55:59,10026.74,DEBIT
T9051749,A506750,ATM,Groceries,2025-12-21 11:41:20,12697.06,DEBIT
T9101281,A513863,ATM,Utilities,2022-05-05 06:36:43,2520.21,DEBIT
T9214482,A502465,Internet Banking,Retail,2025-12-07 04:50:13,4464.65,DEBIT
T9019784,A504489,POS,Transfer,2024-10-28 01:55:11,2381.05,CREDIT
T9225302,A516520,Branch Counter,Healthcare,2025-12-31 23:26:35,8027.01,DEBIT
T9070675,A500785,POS,Utilities,2024-06-15 19:46:43,10285.79,DEBIT
T9022326,A501988,POS,Education,2025-12-31 03:31:53,711.65,DEBIT
T9105154,A510853,Mobile App,Restaurants,2024-06-17 15:04:21,8573.5,DEBIT
T9085187,A500299,Branch Counter,Fuel,2024-08-27 23:10:49,14577.78,DEBIT
T9045462,A510239,Mobile App,Salary Credit,2025-04-04 23:58:53,53282.5,DEBIT
T9077510,A506590,ATM,Retail,2022-07-21 07:50:46,13373.89,DEBIT
T9000051,A518611,POS,Groceries,2025-12-29 22:34:53,1082.75,DEBIT
T9025359,A516684,ATM,Retail,2024-05-28 10:11:36,245.72,DEBIT
T9146653,A507460,Mobile App,Healthcare,2025-04-19 11:19:35,296.74,DEBIT
T9155986,A515641,Mobile App,Groceries,2025-09-02 02:29:31,8787.0,DEBIT
T9220596,A506322,POS,Travel,2023-08-18 04:13:34,129337.4,DEBIT
T9035009,A507591,POS,Retail,2024-04-18 21:33:25,50363.2,DEBIT
T9236346,A502734,Internet Banking,Fuel,2025-12-31 14:11:16,20270.46,DEBIT
T9008447,A511299,ATM,Groceries,2025-02-10 15:32:11,1391.03,DEBIT
T9069113,A514882,Mobile App,Restaurants,2025-12-31 11:53:01,2585.6,DEBIT
T9255811,A514090,Mobile App,Retail,2024-09-10 20:12:58,40066.92,DEBIT
T9230154,A515344,POS,Fuel,2025-09-20 07:48:19,2329.35,DEBIT
T9069682,A504132,Internet Banking,Utilities,2025-12-29 12:18:52,15773.79,DEBIT
T9080824,A502215,POS,Transfer,2022-09-27 12:33:49,7221.59,DEBIT
T9257020,A511399,Mobile App,Cash Withdrawal,2023-04-04 06:13:45,114607.45,DEBIT
T9156193,A504908,Internet Banking,Retail,2023-03-04 09:53:47,1640.47,DEBIT
T9080294,A505940,Mobile App,Groceries,2025-12-31 18:34:53,2892.32,DEBIT
T9191577,A514751,Mobile App,Groceries,2023-07-16 20:10:05,49400.71,DEBIT
T9135383,A511913,Mobile App,Cash Withdrawal,2024-07-22 14:03:43,4796.71,DEBIT
T9113629,A510203,Branch Counter,Education,2024-09-20 05:03:42,2113.06,DEBIT
T9118398,A514386,Mobile App,Education,2025-08-11 13:33:10,4541.44,DEBIT
T9069739,A509954,Mobile App,Groceries,2025-07-03 09:43:13,18734.81,DEBIT
T9025031,A502162,ATM,Utilities,2024-09-11 00:35:13,1340.12,DEBIT
T9093547,A500648,ATM,Utilities,2025-05-15 19:59:37,4540.79,DEBIT
T9076123,A502219,Mobile App,Utilities,2023-11-10 05:30:34,4649.31,DEBIT
T9131253,A517698,Mobile App,Transfer,2024-03-22 10:36:52,7488.36,CREDIT
T9112197,A504333,Mobile App,Fuel,2025-07-20 02:22:07,4726.63,DEBIT
T9040584,A510537,POS,Utilities,2025-03-23 10:53:24,440.58,DEBIT
T9036283,A500247,Mobile App,Retail,2025-10-25 12:41:48,1433.26,DEBIT
T9004961,A511681,POS,Retail,2025-12-08 11:33:29,35200.12,DEBIT
T9051647,A507602,Mobile App,Restaurants,2025-12-31 15:08:00,5956.85,DEBIT
T9121691,A508573,Internet Banking,Education,2023-05-16 18:01:03,31002.57,DEBIT
T9258231,A510809,Mobile App,Salary Credit,2025-08-18 14:41:30,99165.56,CREDIT
T9205422,A512833,Mobile App,Groceries,2025-03-16 06:55:06,13236.85,DEBIT
